say,21,115,136,15.4411764706
need,63,322,385,16.3636363636
lie,13,60,73,17.8082191781
able,13,71,84,15.4761904762
note,37,263,300,12.3333333333
also,42,343,385,10.9090909091
take,66,294,360,18.3333333333
begin,22,105,127,17.3228346457
sure,7,45,52,13.4615384615
multiple,18,74,92,19.5652173913
reach,8,76,84,9.52380952381
coordinate,26,92,118,22.0338983051
plan,15,89,104,14.4230769231
letter,10,131,141,7.09219858156
pair,32,208,240,13.3333333333
segment,6,82,88,6.81818181818
inputstandard,272,1229,1501,18.1212524983
sequence,47,259,306,15.3594771242
show,26,73,99,26.2626262626
large,43,196,239,17.9916317992
find,123,641,764,16.0994764398
current,13,84,97,13.4020618557
state,10,43,53,18.8679245283
rectangle,6,46,52,11.5384615385
get,91,426,517,17.6015473888
stop,9,45,54,16.6666666667
cannot,16,105,121,13.2231404959
consist,56,387,443,12.6410835214
remove,5,76,81,6.17283950617
common,10,64,74,13.5135135135
contain,45,272,317,14.1955835962
x,74,260,334,22.1556886228
set,35,193,228,15.350877193
modulo,31,86,117,26.4957264957
accord,7,68,75,9.33333333333
see,16,106,122,13.1147540984
result,44,167,211,20.8530805687
close,7,48,55,12.7272727273
best,6,61,67,8.9552238806
wonder,24,80,104,23.0769230769
vasya,19,84,103,18.4466019417
please,17,139,156,10.8974358974
enough,8,45,53,15.0943396226
jth,8,56,64,12.5
consecutive,11,65,76,14.4736842105
notice,15,39,54,27.7777777778
recently,19,89,108,17.5925925926
initially,20,146,166,12.0481927711
however,29,134,163,17.7914110429
come,29,167,196,14.7959183673
c,64,309,373,17.1581769437
last,21,129,150,14.0
programmer,9,42,51,17.6470588235
many,62,277,339,18.2890855457
equal,81,323,404,20.0495049505
s,6,58,64,9.375
whole,2,56,58,3.44827586207
otherwise,10,87,97,10.3092783505
ci,5,50,55,9.09090909091
point,46,199,245,18.7755102041
color,5,80,85,5.88235294118
megabyte,273,1249,1522,17.9369250986
height,4,47,51,7.8431372549
maximize,5,46,51,9.80392156863
table,14,71,85,16.4705882353
create,10,58,68,14.7058823529
mark,7,46,53,13.2075471698
much,25,130,155,16.1290322581
empty,12,117,129,9.3023255814
define,31,110,141,21.9858156028
direction,13,89,102,12.7450980392
test512,9,51,60,15.0
understand,4,49,53,7.54716981132
present,8,65,73,10.9589041096
case,22,97,119,18.487394958
look,24,111,135,17.7777777778
value,70,267,337,20.7715133531
n,202,981,1183,17.0752324598
suppose,11,42,53,20.7547169811
country,5,61,66,7.57575757576
study,14,38,52,26.9230769231
thus,17,106,123,13.8211382114
player,18,78,96,18.75
cant,12,97,109,11.0091743119
different,44,231,275,16.0
perform,22,118,140,15.7142857143
pay,8,44,52,15.3846153846
make,58,394,452,12.8318584071
several,22,152,174,12.6436781609
