operations,6,74,80,7.5
test1,20,367,387,5.16795865633
test3,9,95,104,8.65384615385
test2,73,560,633,11.532385466
consider,7,116,123,5.69105691057
ith,10,223,233,4.29184549356
less,2,70,72,2.77777777778
when,7,73,80,8.75
move,17,137,154,11.038961039
all,8,100,108,7.40740740741
least,10,155,165,6.06060606061
four,3,69,72,4.16666666667
course,11,65,76,14.4736842105
determine,27,185,212,12.7358490566
paper,4,48,52,7.69230769231
during,2,51,53,3.77358490566
using,14,65,79,17.7215189873
go,13,98,111,11.7117117117
find,38,444,482,7.88381742739
help,46,423,469,9.80810234542
one,79,694,773,10.2199223803
write,3,94,97,3.09278350515
x1,3,56,59,5.08474576271
but,11,89,100,11.0
calculate,10,90,100,10.0
got,15,160,175,8.57142857143
located,9,91,100,9.0
chosen,7,64,71,9.85915492958
graph,24,28,52,46.1538461538
guaranteed,12,39,51,23.5294117647
written,7,80,87,8.04597701149
coordinates,3,61,64,4.6875
containing,6,54,60,10.0
to,18,126,144,12.5
must,17,152,169,10.0591715976
going,8,90,98,8.16326530612
4,3,81,84,3.57142857143
what,3,51,54,5.55555555556
input,115,1132,1247,9.22213311949
playing,6,59,65,9.23076923077
columns,5,50,55,9.09090909091
then,9,125,134,6.71641791045
1097,2,64,66,3.0303030303
string,6,118,124,4.83870967742
made,9,56,65,13.8461538462
means,6,86,92,6.52173913043
rules,3,52,55,5.45454545455
petya,5,52,57,8.77192982456
possible,48,327,375,12.8
queries,4,53,57,7.01754385965
game,11,131,142,7.74647887324
cannot,7,68,75,9.33333333333
every,23,124,147,15.6462585034
know,27,179,206,13.1067961165
they,7,82,89,7.86516853933
new,22,161,183,12.0218579235
column,3,48,51,5.88235294118
2,12,163,175,6.85714285714
thus,7,80,87,8.04597701149
now,12,118,130,9.23076923077
day,13,126,139,9.35251798561
like,12,124,136,8.82352941176
gets,7,61,68,10.2941176471
d,27,206,233,11.5879828326
immediately,6,47,53,11.320754717
called,10,121,131,7.63358778626
positions,0,65,65,0.0
already,10,91,101,9.90099009901
cell,10,88,98,10.2040816327
list,4,47,51,7.8431372549
l,3,83,86,3.48837209302
large,4,98,102,3.92156862745
p,3,69,72,4.16666666667
good,8,70,78,10.2564102564
doesnt,18,143,161,11.1801242236
either,21,114,135,15.5555555556
contain,4,89,93,4.30107526882
found,10,82,92,10.8695652174
side,6,51,57,10.5263157895
right,8,157,165,4.84848484848
test256,105,1042,1147,9.15431560593
another,16,104,120,13.3333333333
exists,12,65,77,15.5844155844
people,9,78,87,10.3448275862
there,26,198,224,11.6071428571
maximum,18,177,195,9.23076923077
consists,21,120,141,14.8936170213
second,26,457,483,5.38302277433
used,10,65,75,13.3333333333
result,7,57,64,10.9375
lets,17,177,194,8.76288659794
contains,22,145,167,13.1736526946
operation,9,92,101,8.91089108911
n,86,724,810,10.6172839506
considered,10,97,107,9.34579439252
goes,6,70,76,7.89473684211
even,4,85,89,4.49438202247
vasya,5,78,83,6.02409638554
given,38,390,428,8.8785046729
for,25,339,364,6.86813186813
ways,9,77,86,10.4651162791
sum,10,149,159,6.2893081761
since,10,54,64,15.625
please,7,69,76,9.21052631579
per,117,1146,1263,9.26365795724
current,3,52,55,5.45454545455
case,7,50,57,12.2807017544
3,6,104,110,5.45454545455
r,3,90,93,3.22580645161
use,9,84,93,9.67741935484
print,11,103,114,9.64912280702
limit,117,1146,1263,9.26365795724
squares,2,55,57,3.50877192982
conditions,17,60,77,22.0779220779
consisting,18,167,185,9.72972972973
common,9,49,58,15.5172413793
choose,15,126,141,10.6382978723
we,14,138,152,9.21052631579
recently,6,73,79,7.59493670886
whether,15,65,80,18.75
5,4,108,112,3.57142857143
seconds,97,795,892,10.8744394619
0,8,175,183,4.37158469945
each,22,267,289,7.6124567474
equals,10,77,87,11.4942528736
otherwise,6,61,67,8.9552238806
strictly,6,53,59,10.1694915254
let,0,72,72,0.0
besides,5,46,51,9.80392156863
output,115,1133,1248,9.21474358974
put,7,75,82,8.53658536585
path,28,65,93,30.1075268817
along,20,56,76,26.3157894737
cities,25,27,52,48.0769230769
beginning,1,64,65,1.53846153846
change,7,68,75,9.33333333333
digits,1,60,61,1.6393442623
integers,14,278,292,4.79452054795
pairs,21,83,104,20.1923076923
piece,5,55,60,8.33333333333
last,4,91,95,4.21052631579
would,14,79,93,15.0537634409
always,8,65,73,10.9589041096
row,3,92,95,3.15789473684
many,18,199,217,8.29493087558
could,8,60,68,11.7647058824
n1,16,59,75,21.3333333333
programming,7,52,59,11.8644067797
equal,14,203,217,6.45161290323
outputstandard,115,1132,1247,9.22213311949
example,6,214,220,2.72727272727
length,27,172,199,13.567839196
a2,6,87,93,6.45161290323
resulting,5,61,66,7.57575757576
asked,8,81,89,8.98876404494
road,25,32,57,43.8596491228
thats,10,70,80,12.5
come,11,49,60,18.3333333333
among,5,71,76,6.57894736842
xi,6,47,53,11.320754717
letters,6,73,79,7.59493670886
point,12,119,131,9.16030534351
simple,8,43,51,15.6862745098
