test size,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
10,0.83091787439613529,0.89639639639639646,0.88073394495412838,0.88288288288288286,0.86854460093896713,0.88111888111888104,0.87290167865707435,0.85915492957746464,0.86117647058823521,0.88167053364269132,0.91275167785234901,0.85579196217494091,0.8657407407407407,0.87330316742081449,0.60681114551083593,0.83495145631067968,0.87703016241299303,0.86117647058823521,0.65269461077844315,0.86247086247086246,0.8571428571428571,0.84412470023980812,0.88888888888888884,0.85985748218527314,0.84466019417475735,0.8928571428571429,0.87557603686635943,0.8657407407407407,0.86330935251798568,0.87559808612440193,0.86247086247086246,0.85912240184757505,0.83932853717026379,0.87727272727272743,0.86651053864168615,0.87330316742081449,0.83373493975903612,0.86498855835240274,0.85849056603773577,0.8436018957345971,0.86836027713625874
20,0.85849056603773588,0.84951456310679607,0.86560364464692485,0.88382687927107073,0.87759815242494232,0.84892086330935246,0.88127853881278551,0.85116279069767442,0.84085510688836107,0.863849765258216,0.85046728971962615,0.863849765258216,0.87356321839080453,0.69340974212034379,0.84579439252336452,0.84433962264150941,0.85581395348837208,0.88631090487238973,0.9002217294900221,0.88288288288288297,0.66475644699140402,0.83855421686746978,0.87155963302752293,0.84964200477326968,0.85714285714285721,0.8699763593380615,0.88127853881278539,0.87297921478060037,0.86729857819905221,0.85314685314685312,0.87037037037037035,0.85912240184757505,0.57777777777777772,0.86498855835240274,0.86310904872389793,0.83886255924170616,0.88340807174887892,0.85981308411214963,0.86713286713286708,0.85308056872037918,0.8923766816143498
30,0.63343108504398815,0.88127853881278528,0.85581395348837219,0.83253588516746413,0.85781990521327023,0.84688995215310992,0.88584474885844755,0.86635944700460821,0.87074829931972786,0.85581395348837219,0.86265060240963853,0.86498855835240274,0.86757990867579915,0.86124401913875592,0.87927107061503418,0.79301745635910215,0.86896551724137927,0.86190476190476195,0.85849056603773577,0.83412322274881523,0.85579196217494091,0.85648148148148151,0.88838268792710706,0.87871853546910739,0.86877828054298645,0.85645933014354059,0.8779342723004695,0.85238095238095246,0.86836027713625874,0.86182669789227173,0.85912240184757505,0.86247086247086246,0.85176470588235287,0.86448598130841103,0.8551068883610452,0.81840193704600483,0.85846867749419953,0.84261501210653755,0.86836027713625852,0.86238532110091737,0.86635944700460821
40,0.87238979118329463,0.85106382978723416,0.85846867749419942,0.86117647058823521,0.8669724770642202,0.87015945330296129,0.86175115207373276,0.87264150943396224,0.87528344671201819,0.87816091954023001,0.86310904872389782,0.86976744186046517,0.83732057416267947,0.84382284382284389,0.84964200477326957,0.86836027713625863,0.86896551724137927,0.86774941995359633,0.85510688836104509,0.84261501210653744,0.85446009389671362,0.85915492957746464,0.83653846153846156,0.68361581920903947,0.88127853881278528,0.85377358490566035,0.86896551724137927,0.8632075471698113,0.87782805429864252,0.87297921478060048,0.83855421686746989,0.88036117381489842,0.85046728971962615,0.88738738738738743,0.82926829268292679,0.84085510688836118,0.89342403628117917,0.85450346420323331,0.86182669789227173,0.85245901639344268,0.87238979118329463
50,0.84761904761904761,0.74731182795698936,0.86956521739130443,0.87793427230046939,0.89607390300230949,0.84988452655889146,0.87037037037037046,0.87323943661971837,0.839622641509434,0.85915492957746475,0.85915492957746487,0.85981308411214963,0.86104783599088841,0.88435374149659873,0.85176470588235287,0.87015945330296118,0.85377358490566035,0.86436781609195412,0.86182669789227173,0.85912240184757505,0.88636363636363635,0.80000000000000004,0.86175115207373265,0.85176470588235298,0.86877828054298634,0.84878048780487803,0.86460807600950118,0.85106382978723405,0.87155963302752293,0.87557603686635943,0.81481481481481477,0.85915492957746475,0.83732057416267947,0.84745762711864403,0.83453237410071934,0.89686098654708524,0.8571428571428571,0.84777517564402805,0.82439024390243898,0.84792626728110598,0.8353221957040573
