lie,14,54,68,20.5882352941
able,21,56,77,27.2727272727
note,40,236,276,14.4927536232
also,74,311,385,19.2207792208
take,57,303,360,15.8333333333
begin,11,129,140,7.85714285714
sure,5,46,51,9.80392156863
multiple,12,82,94,12.7659574468
reach,25,71,96,26.0416666667
coordinate,16,110,126,12.6984126984
plan,23,77,100,23.0
letter,15,113,128,11.71875
pair,68,176,244,27.868852459
segment,12,86,98,12.2448979592
inputstandard,214,1293,1507,14.200398142
sequence,31,240,271,11.4391143911
show,12,80,92,13.0434782609
find,115,669,784,14.6683673469
current,15,75,90,16.6666666667
state,17,39,56,30.3571428571
rectangle,9,45,54,16.6666666667
get,83,427,510,16.2745098039
petya,5,61,66,7.57575757576
cannot,22,98,120,18.3333333333
h,8,49,57,14.0350877193
remove,8,66,74,10.8108108108
optimally,6,46,52,11.5384615385
common,16,64,80,20.0
contain,47,271,318,14.7798742138
x,41,301,342,11.9883040936
set,39,172,211,18.4834123223
modulo,8,108,116,6.89655172414
exists,11,42,53,20.7547169811
see,18,100,118,15.2542372881
result,20,170,190,10.5263157895
close,5,55,60,8.33333333333
wonder,16,93,109,14.6788990826
vasya,8,75,83,9.63855421687
away,7,44,51,13.7254901961
please,21,145,166,12.6506024096
enough,5,57,62,8.06451612903
jth,11,54,65,16.9230769231
consecutive,5,69,74,6.75675675676
available,7,46,53,13.2075471698
accord,15,67,82,18.2926829268
recently,21,116,137,15.3284671533
initially,23,120,143,16.0839160839
however,30,140,170,17.6470588235
come,32,171,203,15.763546798
c,50,329,379,13.1926121372
last,20,145,165,12.1212121212
country,25,39,64,39.0625
equal,39,379,418,9.33014354067
s,8,62,70,11.4285714286
whole,16,42,58,27.5862068966
otherwise,22,73,95,23.1578947368
ci,7,47,54,12.962962963
point,23,232,255,9.01960784314
color,12,79,91,13.1868131868
megabyte,218,1307,1525,14.2950819672
height,4,52,56,7.14285714286
table,16,87,103,15.5339805825
create,8,60,68,11.7647058824
mark,6,50,56,10.7142857143
much,31,116,147,21.0884353741
empty,19,103,122,15.5737704918
define,22,107,129,17.0542635659
direction,30,82,112,26.7857142857
test512,15,53,68,22.0588235294
present,15,58,73,20.5479452055
case,20,115,135,14.8148148148
look,24,115,139,17.2661870504
value,47,271,318,14.7798742138
n,175,1009,1184,14.7804054054
smart,9,51,60,15.0
many,44,316,360,12.2222222222
thus,19,109,128,14.84375
player,16,101,117,13.6752136752
cant,22,97,119,18.487394958
different,47,247,294,15.9863945578
perform,14,125,139,10.071942446
make,49,378,427,11.4754098361
check,7,70,77,9.09090909091
several,23,140,163,14.1104294479
finish,12,57,69,17.3913043478
i1,6,46,52,11.5384615385
permutation,7,54,61,11.4754098361
moment,22,111,133,16.5413533835
student,13,52,65,20.0
infinite,8,44,52,15.3846153846
task,64,372,436,14.6788990826
minimize,5,52,57,8.77192982456
try,11,73,84,13.0952380952
well,23,163,186,12.3655913978
person,22,68,90,24.4444444444
edge,41,55,96,42.7083333333
solve,16,117,133,12.030075188
y,5,85,90,5.55555555556
position,26,176,202,12.8712871287
spend,11,60,71,15.4929577465
test1,47,408,455,10.3296703297
test3,27,112,139,19.4244604317
test2,117,639,756,15.4761904762
test4,11,65,76,14.4736842105
less,9,82,91,9.89010989011
money,14,57,71,19.7183098592
obtain,6,69,75,8.0
integer,69,574,643,10.7309486781
yet,13,46,59,22.0338983051
character,23,120,143,16.0839160839
simple,15,78,93,16.1290322581
add,14,99,113,12.389380531
easy,8,47,55,14.5454545455
input,216,1302,1518,14.2292490119
match,6,47,53,11.320754717
build,25,66,91,27.4725274725
read,4,74,78,5.12820512821
big,17,63,80,21.25
possible,88,406,494,17.8137651822
possibly,8,46,54,14.8148148148
game,29,197,226,12.8318584071
know,81,390,471,17.1974522293
immediately,14,59,73,19.1780821918
unique,8,49,57,14.0350877193
d,55,250,305,18.0327868852
like,23,117,140,16.4285714286
arbitrary,8,51,59,13.5593220339
become,31,91,122,25.4098360656
exceed,11,44,55,20.0
right,24,204,228,10.5263157895
test256,200,1174,1374,14.5560407569
people,20,110,130,15.3846153846
play,33,180,213,15.4929577465
learn,10,73,83,12.0481927711
lead,13,53,66,19.696969697
bottom,4,59,63,6.34920634921
nonempty,10,46,56,17.8571428571
test64,2,72,74,2.7027027027
unit,5,70,75,6.66666666667
minimal,13,46,59,22.0338983051
locate,24,87,111,21.6216216216
be,3,57,60,5.0
lose,12,64,76,15.7894736842
bi,9,54,63,14.2857142857
step,7,57,64,10.9375
output,217,1344,1561,13.9013452915
column,8,94,102,7.8431372549
a2,9,65,74,12.1621621622
stand,15,94,109,13.7614678899
youve,6,47,53,11.320754717
road,49,41,90,54.4444444444
doesnt,37,195,232,15.9482758621
determine,46,243,289,15.9169550173
area,7,56,63,11.1111111111
strictly,10,61,71,14.0845070423
there,43,169,212,20.2830188679
question,8,51,59,13.5593220339
long,15,128,143,10.4895104895
start,54,266,320,16.875
way,62,281,343,18.0758017493
function,5,51,56,8.92857142857
buy,5,76,81,6.17283950617
form,28,150,178,15.7303370787
line,12,162,174,6.89655172414
count,22,159,181,12.1546961326
consist,66,342,408,16.1764705882
j,24,139,163,14.7239263804
maximum,43,231,274,15.6934306569
limit,218,1311,1529,14.2576847613
problem,42,285,327,12.8440366972
piece,9,70,79,11.3924050633
ab,7,47,54,12.962962963
inclusive,8,69,77,10.3896103896
ai,26,205,231,11.2554112554
certain,12,52,64,18.75
describe,18,105,123,14.6341463415
denote,15,139,154,9.74025974026
single,17,118,135,12.5925925926
exist,37,116,153,24.1830065359
rule,15,101,116,12.9310344828
happen,9,48,57,15.7894736842
nm,13,59,72,18.0555555556
interested,11,62,73,15.0684931507
test,5,54,59,8.47457627119
picture,12,45,57,21.0526315789
draw,10,42,52,19.2307692308
vertex,38,64,102,37.2549019608
a1,12,144,156,7.69230769231
important,11,57,68,16.1764705882
e,68,338,406,16.7487684729
algorithm,9,44,53,16.9811320755
assume,20,130,150,13.3333333333
together,13,52,65,20.0
u,21,44,65,32.3076923077
time,224,1382,1606,13.9476961395
n1,29,69,98,29.5918367347
