divisible,12,47,59,20.3389830508
require,22,74,96,22.9166666667
tree,26,83,109,23.8532110092
zero,13,52,65,20.0
minimize,12,43,55,21.8181818182
r,30,130,160,18.75
say,26,118,144,18.0555555556
need,59,324,383,15.4046997389
lie,12,59,71,16.9014084507
able,17,57,74,22.972972973
note,58,240,298,19.4630872483
also,69,305,374,18.449197861
take,71,263,334,21.2574850299
begin,34,109,143,23.7762237762
sure,9,45,54,16.6666666667
multiple,22,75,97,22.6804123711
reach,20,84,104,19.2307692308
coordinate,12,102,114,10.5263157895
plan,18,79,97,18.5567010309
letter,26,106,132,19.696969697
pair,53,194,247,21.4574898785
segment,24,81,105,22.8571428571
inputstandard,295,1215,1510,19.5364238411
sequence,75,213,288,26.0416666667
show,19,89,108,17.5925925926
find,142,629,771,18.4176394293
current,16,68,84,19.0476190476
state,7,52,59,11.8644067797
rectangle,11,42,53,20.7547169811
get,110,437,547,20.1096892139
there,30,187,217,13.8248847926
stop,7,50,57,12.2807017544
cannot,22,100,122,18.0327868852
consist,87,324,411,21.1678832117
h,11,50,61,18.0327868852
remove,13,70,83,15.6626506024
common,23,62,85,27.0588235294
contain,67,250,317,21.1356466877
x,64,269,333,19.2192192192
set,48,153,201,23.8805970149
modulo,47,82,129,36.4341085271
exists,10,43,53,18.8679245283
accord,17,56,73,23.2876712329
see,15,116,131,11.4503816794
result,45,141,186,24.1935483871
best,8,57,65,12.3076923077
wonder,32,78,110,29.0909090909
vasya,17,71,88,19.3181818182
away,10,44,54,18.5185185185
please,26,125,151,17.2185430464
enough,9,49,58,15.5172413793
jth,11,47,58,18.9655172414
consecutive,18,67,85,21.1764705882
notice,9,47,56,16.0714285714
recently,32,99,131,24.427480916
initially,35,121,156,22.4358974359
however,31,139,170,18.2352941176
come,33,165,198,16.6666666667
c,74,311,385,19.2207792208
last,26,123,149,17.4496644295
many,78,264,342,22.8070175439
equal,86,310,396,21.7171717172
s,16,39,55,29.0909090909
whole,11,52,63,17.4603174603
otherwise,21,72,93,22.5806451613
ci,13,39,52,25.0
point,38,215,253,15.0197628458
color,22,55,77,28.5714285714
megabyte,298,1237,1535,19.4136807818
height,17,46,63,26.9841269841
table,20,71,91,21.978021978
create,14,50,64,21.875
mark,9,47,56,16.0714285714
much,24,117,141,17.0212765957
empty,15,95,110,13.6363636364
define,23,120,143,16.0839160839
direction,18,81,99,18.1818181818
test512,16,42,58,27.5862068966
present,17,50,67,25.3731343284
case,18,97,115,15.652173913
look,21,117,138,15.2173913043
leave,57,218,275,20.7272727273
value,73,260,333,21.9219219219
n,218,962,1180,18.4745762712
country,13,48,61,21.3114754098
study,7,44,51,13.7254901961
thus,19,106,125,15.2
player,24,84,108,22.2222222222
cant,21,101,122,17.2131147541
different,69,212,281,24.5551601423
perform,30,100,130,23.0769230769
pay,12,47,59,20.3389830508
make,84,353,437,19.2219679634
several,26,144,170,15.2941176471
finish,14,53,67,20.8955223881
i1,16,37,53,30.1886792453
permutation,7,52,59,11.8644067797
moment,23,98,121,19.0082644628
student,7,56,63,11.1111111111
infinite,10,48,58,17.2413793103
task,74,361,435,17.0114942529
i,20,132,152,13.1578947368
well,33,155,188,17.5531914894
person,11,69,80,13.75
edge,23,85,108,21.2962962963
solve,25,101,126,19.8412698413
english,11,47,58,18.9655172414
y,13,73,86,15.1162790698
position,37,141,178,20.7865168539
spend,14,54,68,20.5882352941
test1,79,425,504,15.6746031746
test3,32,75,107,29.9065420561
test2,145,607,752,19.2819148936
test5,15,43,58,25.8620689655
test4,19,38,57,33.3333333333
less,18,71,89,20.2247191011
money,15,63,78,19.2307692308
obtain,14,53,67,20.8955223881
world,5,46,51,9.80392156863
yet,12,44,56,21.4285714286
integer,115,529,644,17.8571428571
character,34,118,152,22.3684210526
simple,17,68,85,20.0
add,24,91,115,20.8695652174
board,10,42,52,19.2307692308
easy,6,51,57,10.5263157895
input,296,1224,1520,19.4736842105
smart,6,47,53,11.320754717
