modulo,37,86,123
wonder,17,89,106
print,24,131,155
answer,24,137,161
group,11,68,79
large,29,201,230
permutation,8,56,64
test4,8,60,68
walk,6,46,52
distinct,21,161,182
away,0,55,55
best,0,56,56
minimize,0,52,52
final,0,56,56
parallel,0,52,52
travel,0,61,61
process,0,102,102
root,0,54,54
work,0,116,116
minute,0,53,53
