initially,15,90,105,14.2857142857
your,41,153,194,21.1340206186
size,19,90,109,17.4311926606
city,17,84,101,16.8316831683
little,27,91,118,22.8813559322
cities,5,46,51,9.80392156863
described,13,76,89,14.606741573
takes,21,65,86,24.4186046512
asks,17,47,64,26.5625
start,17,53,70,24.2857142857
distinct,24,104,128,18.75
positive,47,94,141,33.3333333333
top,15,40,55,27.2727272727
strings,4,66,70,5.71428571429
single,13,68,81,16.049382716
system,14,46,60,23.3333333333
long,19,66,85,22.3529411765
next,17,62,79,21.5189873418
needed,5,47,52,9.61538461538
however,24,97,121,19.8347107438
much,23,73,96,23.9583333333
call,13,45,58,22.4137931034
way,27,142,169,15.9763313609
memory,283,980,1263,22.4069675376
type,11,61,72,15.2777777778
known,10,46,56,17.8571428571
empty,10,70,80,12.5
more,8,47,55,14.5454545455
wants,70,273,343,20.4081632653
numbered,25,134,159,15.7232704403
direction,17,62,79,21.5189873418
formally,11,67,78,14.1025641026
knows,18,72,90,20.0
form,21,64,85,24.7058823529
that,36,115,151,23.8410596026
started,9,47,56,16.0714285714
initial,13,54,67,19.4029850746
exactly,62,230,292,21.2328767123
c,75,255,330,22.7272727273
cant,13,60,73,17.8082191781
task,68,232,300,22.6666666667
part,17,62,79,21.5189873418
corresponding,10,44,54,18.5185185185
consecutive,7,45,52,13.4615384615
line,15,81,96,15.625
denote,10,41,51,19.6078431373
he,64,214,278,23.0215827338
count,25,79,104,24.0384615385
distance,22,62,84,26.1904761905
modulo,33,45,78,42.3076923077
b,111,316,427,25.9953161593
unfortunately,10,47,57,17.5438596491
f,14,51,65,21.5384615385
this,18,94,112,16.0714285714
cells,15,56,71,21.1267605634
work,6,51,57,10.5263157895
tree,4,65,69,5.79710144928
see,23,36,59,38.9830508475
value,45,131,176,25.5681818182
rectangular,12,42,54,22.2222222222
assume,27,60,87,31.0344827586
decided,42,198,240,17.5
values,19,67,86,22.0930232558
three,26,105,131,19.8473282443
loves,22,58,80,27.5
many,52,156,208,25.0
following,59,219,278,21.2230215827
problem,41,134,175,23.4285714286
define,11,40,51,21.568627451
integer,67,162,229,29.2576419214
k,59,209,268,22.0149253731
say,12,47,59,20.3389830508
numbers,80,200,280,28.5714285714
and,19,80,99,19.1919191919
days,9,44,53,16.9811320755
v,8,56,64,12.5
sequence,32,151,183,17.4863387978
give,6,50,56,10.7142857143
ai,24,130,154,15.5844155844
in,83,312,395,21.0126582278
test4,6,47,53,11.320754717
it,51,195,246,20.7317073171
an,24,76,100,24.0
player,12,43,55,21.8181818182
as,49,135,184,26.6304347826
minimum,40,199,239,16.7364016736
at,22,109,131,16.7938931298
want,14,110,124,11.2903225806
allowed,16,78,94,17.0212765957
need,20,98,118,16.9491525424
follows,16,54,70,22.8571428571
1,82,362,444,18.4684684685
moves,16,66,82,19.512195122
berland,6,56,62,9.67741935484
words,21,94,115,18.2608695652
simple,12,41,53,22.641509434
if,50,206,256,19.53125
different,33,164,197,16.7512690355
end,18,93,111,16.2162162162
nm,13,44,57,22.8070175439
zero,15,66,81,18.5185185185
perform,14,59,73,19.1780821918
make,45,165,210,21.4285714286
get,44,181,225,19.5555555556
0,46,123,169,27.2189349112
amount,10,79,89,11.2359550562
j,20,76,96,20.8333333333
note,40,134,174,22.9885057471
also,39,200,239,16.3179916318
plane,20,43,63,31.746031746
square,23,62,85,27.0588235294
take,23,105,128,17.96875
adjacent,11,45,56,19.6428571429
answer,17,64,81,20.987654321
solve,27,51,78,34.6153846154
you,75,289,364,20.6043956044
several,27,99,126,21.4285714286
play,17,63,80,21.25
elements,16,69,85,18.8235294118
multiple,14,57,71,19.7183098592
may,23,103,126,18.253968254
after,34,136,170,20.0
friends,10,53,63,15.873015873
needs,27,92,119,22.6890756303
a1,27,74,101,26.7326732673
y,14,58,72,19.4444444444
moment,23,67,90,25.5555555556
edges,9,54,63,14.2857142857
connected,9,94,103,8.73786407767
but,21,83,104,20.1923076923
characters,1,53,54,1.85185185185
x,64,186,250,25.6
pair,13,103,116,11.2068965517
on,19,68,87,21.8390804598
segment,8,49,57,14.0350877193
types,11,65,76,14.4736842105
times,29,96,125,23.2
a,130,418,548,23.7226277372
test512,10,53,63,15.873015873
e,60,235,295,20.3389830508
i,23,77,100,23.0
required,18,60,78,23.0769230769
well,23,86,109,21.1009174312
vertices,10,55,65,15.3846153846
inputstandard,283,973,1256,22.5318471338
element,11,44,55,20.0
q,11,63,74,14.8648648649
person,7,44,51,13.7254901961
points,24,98,122,19.6721311475
so,24,74,98,24.4897959184
place,16,70,86,18.6046511628
time,283,980,1263,22.4069675376
coordinate,16,40,56,28.5714285714
position,11,83,94,11.7021276596
the,153,639,792,19.3181818182
first,62,247,309,20.0647249191
starting,10,63,73,13.698630137
order,39,218,257,15.1750972763
came,13,48,61,21.3114754098
left,33,149,182,18.1318681319
