code,0,22,22,0.0
:),5,20,25,20.0
chinese,0,40,40,0.0
four,2,30,32,6.25
go,6,59,65,9.23076923077
query,2,46,48,4.16666666667
(in,1,22,23,4.34782608696
consider,7,90,97,7.21649484536
whose,3,39,42,7.14285714286
calculate,8,88,96,8.33333333333
vietnamese,1,21,22,4.54545454545
graph,0,36,36,0.0
0,13,178,191,6.80628272251
finally,3,30,33,9.09090909091
program,1,70,71,1.40845070423
nodes,2,41,43,4.6511627907
digit,2,25,27,7.40740740741
string,5,102,107,4.67289719626
far,0,23,23,0.0
print,5,62,67,7.46268656716
every,12,160,172,6.97674418605
decide,2,27,29,6.89655172414
difference,1,38,39,2.5641025641
immediately,0,22,22,0.0
turns,4,33,37,10.8108108108
list,5,57,62,8.06451612903
solution,3,28,31,9.67741935484
correct,3,26,29,10.3448275862
large,8,109,117,6.83760683761
p,2,73,75,2.66666666667
-1,4,24,28,14.2857142857
minimal,3,46,49,6.12244897959
small,1,35,36,2.77777777778
smaller,0,30,30,0.0
chef,25,341,366,6.8306010929
consists,6,66,72,8.33333333333
second,4,74,78,5.12820512821
cost,0,39,39,0.0
rectangular,1,32,33,3.0303030303
odd,0,21,21,0.0
even,4,78,82,4.87804878049
index,1,37,38,2.63157894737
appear,1,23,24,4.16666666667
+,17,176,193,8.80829015544
cooking,0,23,23,0.0
4,8,88,96,8.33333333333
cell,1,70,71,1.40845070423
goes,1,27,28,3.57142857143
new,9,121,130,6.92307692308
increasing,4,22,26,15.3846153846
consisting,4,68,72,5.55555555556
respectively,2,30,32,6.25
never,2,41,43,4.6511627907
equals,4,29,33,12.1212121212
109,0,25,25,0.0
let,12,104,116,10.3448275862
others,2,22,24,8.33333333333
represented,4,52,56,7.14285714286
path,1,63,64,1.5625
along,3,41,44,6.81818181818
invented,1,20,21,4.7619047619
change,2,33,35,5.71428571429
obtained,3,24,27,11.1111111111
receive,1,20,21,4.7619047619
k,17,194,211,8.05687203791
amount,2,60,62,3.22580645161
permutation,1,30,31,3.22580645161
makes,2,30,32,6.25
ciel,3,20,23,13.0434782609
win,1,25,26,3.84615384615
put,1,38,39,2.5641025641
total,5,101,106,4.71698113208
unit,2,27,29,6.89655172414
use,5,82,87,5.74712643678
takes,3,53,56,5.35714285714
would,7,120,127,5.51181102362
distinct,1,56,57,1.75438596491
positive,10,117,127,7.87401574803
contains,5,86,91,5.49450549451
visit,2,34,36,5.55555555556
chooses,2,29,31,6.45161290323
next,9,65,74,12.1621621622
call,5,46,51,9.80392156863
therefore,3,31,34,8.82352941176
6,6,49,55,10.9090909091
type,3,44,47,6.3829787234
tell,5,58,63,7.93650793651
today,5,64,69,7.24637681159
alphabet,2,19,21,9.52380952381
formally,5,49,54,9.25925925926
knows,2,73,75,2.66666666667
started,2,29,31,6.45161290323
becomes,2,30,32,6.25
particular,1,33,34,2.94117647059
known,4,32,36,11.1111111111
must,7,119,126,5.55555555556
word,1,21,22,4.54545454545
f,2,35,37,5.40540540541
challenge,2,25,27,7.40740740741
work,1,31,32,3.125
column,2,33,35,5.71428571429
values,8,61,69,11.5942028986
achieve,0,27,27,0.0
v,1,59,60,1.66666666667
following,12,219,231,5.19480519481
example,12,147,159,7.54716981132
give,3,60,63,4.7619047619
process,3,45,48,6.25
substring,1,27,28,3.57142857143
minimum,5,113,118,4.23728813559
numbers,16,165,181,8.83977900552
want,5,112,117,4.2735042735
allowed,1,48,49,2.04081632653
times,7,93,100,7.0
information,2,28,30,6.66666666667
needs,4,75,79,5.06329113924
end,5,67,72,6.94444444444
goal,0,47,47,0.0
travel,2,25,27,7.40740740741
get,9,106,115,7.82608695652
write,1,78,79,1.26582278481
located,1,30,31,3.22580645161
adjacent,2,45,47,4.25531914894
answer,8,100,108,7.40740740741
optimal,2,20,22,9.09090909091
description,0,29,29,0.0
huge,1,22,23,4.34782608696
may,8,131,139,5.75539568345
containing,2,35,37,5.40540540541
walk,0,21,21,0.0
follows:,1,34,35,2.85714285714
plane,1,38,39,2.5641025641
data,1,25,26,3.84615384615
types,2,49,51,3.92156862745
element,7,34,41,17.0731707317
q,4,67,71,5.6338028169
),3,51,54,5.55555555556
ones,1,20,21,4.7619047619
pay,3,30,33,9.09090909091
representation,3,22,25,12.0
order,5,140,145,3.44827586207
y),0,41,41,0.0
help,20,309,329,6.07902735562
ith,6,74,80,7.5
move,1,101,102,0.980392156863
soon,2,28,30,6.66666666667
course,4,67,71,5.6338028169
paper,1,23,24,4.16666666667
statements,1,54,55,1.81818181818
still,4,49,53,7.54716981132
1,32,398,430,7.44186046512
non-negative,5,33,38,13.1578947368
group,0,23,23,0.0
chosen,1,33,34,2.94117647059
interesting,3,42,45,6.66666666667
solving,1,25,26,3.84615384615
coordinates,3,37,40,7.5
better,2,31,33,6.06060606061
choose,11,89,100,11.0
might,3,36,39,7.69230769231
2),2,47,49,4.08163265306
maximal,2,39,41,4.87804878049
good,5,52,57,8.77192982456
return,3,23,26,11.5384615385
greater,3,39,42,7.14285714286
food,2,20,22,9.09090909091
units,1,27,28,3.57142857143
×,2,26,28,7.14285714286
instead,2,31,33,6.06060606061
day,5,75,80,6.25
wont,0,26,26,0.0
gets,2,38,40,5.0
always,5,85,90,5.55555555556
decimal,2,21,23,8.69565217391
l,7,76,83,8.43373493976
positions,1,42,43,2.32558139535
found,6,43,49,12.2448979592
side,2,27,29,6.89655172414
subset,3,33,36,8.33333333333
square,0,56,56,0.0
another,4,70,74,5.40540540541
r],2,19,21,9.52380952381
year,1,22,23,4.34782608696
operation,2,57,59,3.38983050847
special,6,53,59,10.1694915254
really,1,41,42,2.38095238095
leave,2,20,22,9.09090909091
matrix,2,28,30,6.66666666667
since,9,102,111,8.10810810811
denotes,3,51,54,5.55555555556
increase,0,22,22,0.0
7,4,65,69,5.79710144928
denoted,0,35,35,0.0
got,1,36,37,2.7027027027
squares,0,26,26,0.0
occurs,0,21,21,0.0
queries,1,63,64,1.5625
given,22,425,447,4.92170022371
quite,5,43,48,10.4166666667
indices,1,37,38,2.63157894737
ask,2,28,30,6.66666666667
beginning,2,32,34,5.88235294118
definition,2,20,22,9.09090909091
pairs,4,67,71,5.6338028169
