three,20,115,135,14.8148148148
described,16,69,85,18.8235294118
takes,28,67,95,29.4736842105
asks,21,66,87,24.1379310345
start,19,45,64,29.6875
distinct,40,109,149,26.8456375839
positive,27,121,148,18.2432432432
top,11,40,51,21.568627451
strings,19,51,70,27.1428571429
single,22,67,89,24.7191011236
system,9,61,70,12.8571428571
long,15,61,76,19.7368421053
next,16,59,75,21.3333333333
needed,12,40,52,23.0769230769
however,24,93,117,20.5128205128
much,20,80,100,20.0
call,17,47,64,26.5625
way,43,138,181,23.7569060773
memory,270,993,1263,21.377672209
type,15,39,54,27.7777777778
known,12,48,60,20.0
a2,22,72,94,23.4042553191
more,11,40,51,21.568627451
wants,76,260,336,22.619047619
numbered,39,111,150,26.0
direction,14,53,67,20.8955223881
formally,24,58,82,29.2682926829
knows,19,88,107,17.7570093458
form,16,74,90,17.7777777778
that,22,104,126,17.4603174603
painted,18,35,53,33.9622641509
initial,17,51,68,25.0
exactly,63,226,289,21.7993079585
c,71,230,301,23.5880398671
cant,22,51,73,30.1369863014
task,44,239,283,15.5477031802
part,16,62,78,20.5128205128
corresponding,14,47,61,22.9508196721
consecutive,10,41,51,19.6078431373
line,25,66,91,27.4725274725
denote,14,37,51,27.4509803922
he,54,215,269,20.0743494424
count,21,69,90,23.3333333333
distance,19,51,70,27.1428571429
modulo,32,30,62,51.6129032258
b,73,343,416,17.5480769231
look,10,43,53,18.8679245283
f,16,50,66,24.2424242424
this,25,86,111,22.5225225225
cells,22,51,73,30.1369863014
work,13,53,66,19.696969697
tree,25,47,72,34.7222222222
see,10,56,66,15.1515151515
value,42,135,177,23.7288135593
rectangular,11,49,60,18.3333333333
assume,25,68,93,26.8817204301
decided,47,184,231,20.3463203463
values,23,59,82,28.0487804878
empty,15,58,73,20.5479452055
loves,14,75,89,15.7303370787
many,62,162,224,27.6785714286
following,85,217,302,28.1456953642
problem,40,138,178,22.4719101124
piece,13,41,54,24.0740740741
integer,42,186,228,18.4210526316
k,61,184,245,24.8979591837
numbers,57,239,296,19.2567567568
and,18,57,75,24.0
program,17,70,87,19.5402298851
v,14,54,68,20.5882352941
sequence,54,148,202,26.7326732673
give,11,52,63,17.4603174603
ai,36,102,138,26.0869565217
certain,13,38,51,25.4901960784
in,99,298,397,24.9370277078
test4,18,35,53,33.9622641509
it,46,194,240,19.1666666667
edge,13,41,54,24.0740740741
an,28,72,100,28.0
player,16,37,53,30.1886792453
say,13,45,58,22.4137931034
minimum,50,186,236,21.186440678
at,28,99,127,22.0472440945
want,27,93,120,22.5
allowed,31,64,95,32.6315789474
need,28,99,127,22.0472440945
follows,25,44,69,36.231884058
1,104,354,458,22.7074235808
moves,21,63,84,25.0
berland,4,67,71,5.6338028169
words,36,85,121,29.7520661157
as,48,130,178,26.9662921348
if,63,189,252,25.0
different,53,127,180,29.4444444444
end,29,75,104,27.8846153846
nm,19,40,59,32.2033898305
zero,15,49,64,23.4375
perform,23,50,73,31.5068493151
make,53,154,207,25.6038647343
get,47,174,221,21.2669683258
able,13,41,54,24.0740740741
amount,23,53,76,30.2631578947
j,28,79,107,26.1682242991
note,47,123,170,27.6470588235
also,60,207,267,22.4719101124
when,18,65,83,21.686746988
without,13,60,73,17.8082191781
square,23,73,96,23.9583333333
take,34,88,122,27.868852459
adjacent,19,45,64,29.6875
answer,24,67,91,26.3736263736
solve,16,46,62,25.8064516129
you,82,270,352,23.2954545455
several,29,102,131,22.1374045802
picture,15,36,51,29.4117647059
play,20,58,78,25.641025641
elements,23,79,102,22.5490196078
multiple,16,53,69,23.1884057971
may,30,96,126,23.8095238095
after,41,119,160,25.625
friends,11,50,61,18.0327868852
needs,26,81,107,24.2990654206
a1,23,81,104,22.1153846154
y,11,51,62,17.7419354839
moment,25,69,94,26.5957446809
plane,9,59,68,13.2352941176
connected,30,82,112,26.7857142857
but,16,91,107,14.953271028
characters,8,52,60,13.3333333333
x,53,166,219,24.200913242
pair,31,82,113,27.4336283186
on,14,57,71,19.7183098592
segment,22,44,66,33.3333333333
types,13,45,58,22.4137931034
times,28,89,117,23.9316239316
a,98,431,529,18.5255198488
test512,22,37,59,37.2881355932
e,91,215,306,29.7385620915
i,18,66,84,21.4285714286
required,21,63,84,25.0
well,22,95,117,18.8034188034
vertices,20,44,64,31.25
inputstandard,269,985,1254,21.4513556619
element,9,45,54,16.6666666667
q,12,55,67,17.9104477612
person,15,38,53,28.3018867925
points,25,91,116,21.5517241379
so,21,73,94,22.3404255319
place,19,54,73,26.0273972603
time,270,993,1263,21.377672209
coordinate,10,41,51,19.6078431373
position,27,68,95,28.4210526316
the,179,610,789,22.6869455006
first,71,220,291,24.3986254296
starting,18,56,74,24.3243243243
order,57,200,257,22.1789883268
came,10,46,56,17.8571428571
left,43,121,164,26.2195121951
